,taxonKey,area,Scientific.Name,Literature.Count,Status,Jepson.Link,CRPR,SRank,CESA,Species.Group,NatureServe.Rounded.Global.Rank,U.S..Endangered.Species.Act.Status,Distribution,View.on.NatureServe.Explorer,Rating,rarity,native,GenCategory,score
2297,3045880,71824.55551800001,Cardamine pensylvanica,704.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17179,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, ON, PE, QC, SK, YT
United States: AK, AL, AR, CA, CO, CT, DC, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.130552/Cardamine_pensylvanica,None,0.0,1.0,Neutral,0.009801661770445207
2298,7552479,82446.49682700001,Cardamine pensylvanica,704.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17179,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, ON, PE, QC, SK, YT
United States: AK, AL, AR, CA, CO, CT, DC, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.130552/Cardamine_pensylvanica,None,0.0,1.0,Neutral,0.0085388709902038
2299,3045946,18461.945608500002,Cardamine breweri,106.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17125,,,,Flowering Plants - Dicots,G5,,"Canada: BC
United States: CA, CO, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.144059/Cardamine_breweri,None,0.0,1.0,Neutral,0.00574154004392673
2300,3046112,38947.118133,Cardamine cordifolia,606.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17142,,,,Flowering Plants - Dicots,G5,,"United States: AZ, CO, ID, NM, NV, UT, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.156123/Cardamine_cordifolia,None,0.0,1.0,Neutral,0.015559559450087643
2301,3046143,5816.7773835,Cardamine pachystigma,20.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=76464,,,,Flowering Plants - Dicots,G4,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142899/Cardamine_pachystigma,None,0.0,1.0,Neutral,0.003438329968881471
2302,3046155,272882.7302955,Cardamine bellidifolia,964.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17124,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, NF, NT, NU, QC, YT
United States: AK, CA, ME, NH, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.147592/Cardamine_bellidifolia,None,0.0,1.0,Neutral,0.0035326530152937894
2303,3046228,58420.6771995,Cardamine oligosperma,330.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17171,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC
United States: AK, CA, CO, ID, MT, NV, NY, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.158327/Cardamine_oligosperma,None,0.0,1.0,Neutral,0.005648684948876702
2304,7618122,252.9033645,Cardamine oligosperma,330.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17171,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC
United States: AK, CA, CO, ID, MT, NV, NY, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.158327/Cardamine_oligosperma,None,0.0,1.0,Neutral,1.3048462231905182
2305,3046851,675251.983215,Sisymbrium irio,4190.0,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=44651,,,,Flowering Plants - Dicots,GNR,,"United States: AZ, CA, CT, FL, HI, MA, MI, MT, NM, NV, NY, OH, PA, SC, TX, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.139006/Sisymbrium_irio,Limited,0.0,0.0,Weeds,0.00620509099440276
2306,3047184,4299.3571965,Polyctenium fremontii,64.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=39029,,,,Flowering Plants - Dicots,G4,,"United States: CA, ID, NV, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1179138/Polyctenium_fremontii,None,0.0,1.0,Neutral,0.014885946218216251
2307,3047598,2004764.9703915,Sinapis arvensis,20980.0,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=44609,,,,Flowering Plants - Dicots,GNR,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, ON, PE, QC, SK
United States: AK, AR, AZ, CA, CO, CT, DC, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.138200/Sinapis_arvensis,Limited,0.0,0.0,Weeds,0.010465067132484325
2308,3048026,1264.5168225,Sibara filifolia,66.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=44306,1B.1,S2,None,Flowering Plants - Dicots,G2,Endangered,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142991/Sibara_filifolia,None,1.0,1.0,Rare,0.05219384892762073
2309,3048039,5058.06729,Sibara deserti,17.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=44305,4.3,S4,None,Flowering Plants - Dicots,G3,,"United States: CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142530/Sibara_deserti,None,1.0,1.0,Rare,0.003360967544581638
2310,3048101,2781.9370095,Erysimum concinnum,23.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=25128,1B.2,S2,None,Flowering Plants - Dicots,G3,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.130930/Erysimum_concinnum,None,1.0,1.0,Rare,0.008267620697901356
2311,3048229,2276.1302805,Erysimum insulare,36.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=25135,1B.3,S3,None,Flowering Plants - Dicots,G3,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154575/Erysimum_insulare,None,1.0,1.0,Rare,0.015816317856854768
2312,3048306,2023.226916,Erysimum ammophilum,35.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=25109,1B.2,S2,None,Flowering Plants - Dicots,G2,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.140369/Erysimum_ammophilum,None,1.0,1.0,Rare,0.0172990976559349
2313,3048368,758.7100935000001,Erysimum teretifolium,59.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=25143,1B.1,S1,CE,Flowering Plants - Dicots,G1,Endangered,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142503/Erysimum_teretifolium,None,1.0,1.0,Rare,0.0777635627962026
2314,3048445,2781.9370095,Erysimum franciscanum,42.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=25130,4.2,S3,None,Flowering Plants - Dicots,G3,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.157429/Erysimum_franciscanum,None,1.0,1.0,Rare,0.015097394317906824
2315,3048483,2023.226916,Erysimum menziesii,187.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=25136,1B.1,S1,CE,Flowering Plants - Dicots,G1,Endangered,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.150983/Erysimum_menziesii,None,1.0,1.0,Rare,0.09242660747599504
2316,3048495,19979.3657955,Erysimum perenne,45.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=25125,,,,Flowering Plants - Dicots,G4,,"United States: CA, ID, NV, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.143201/Erysimum_perenne,None,0.0,1.0,Neutral,0.0022523237454381787
2317,3048540,230142.061695,Erysimum capitatum,823.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=25113,,,,Flowering Plants - Dicots,G5,,"Canada: BC, YT
United States: AK, AR, AZ, CA, CO, IA, ID, IL, IN, KY, MI, MO, MT, NM, NV, OH, OK, OR, TN, TX, UT, VA, WA, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.961261/Erysimum_capitatum,None,0.0,1.0,Neutral,0.003576052086865789
2318,3048541,10621.941309,Erysimum capitatum var. purshii,46.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=77579,,,,Flowering Plants - Dicots,TNR,,"Canada: BC, YT
United States: AK, AZ, CA, CO, ID, MT, NM, NV, TX, UT, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.964485/Erysimum_capitatum_var_purshii,None,0.0,1.0,Neutral,0.004330658460805472
2319,3048622,3034.8403740000003,Erysimum suffrutescens,25.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=25142,4.2,S3,None,Flowering Plants - Dicots,G3,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.148493/Erysimum_suffrutescens,None,1.0,1.0,Rare,0.008237665550445191
2320,3048698,3034.8403740000003,Anelsonia eurycarpa,57.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=13340,,,,Flowering Plants - Dicots,G4,,"United States: CA, ID, MT, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.149617/Anelsonia_eurycarpa,None,0.0,1.0,Neutral,0.018781877455015035
2321,3048831,635546.1549885,Cakile maritima,6680.0,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=16531,,,,Flowering Plants - Dicots,GNR,,"Canada: BC
United States: CA, MD, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.962972/Cakile_maritima,Limited,0.0,0.0,Weeds,0.010510644974511523
2322,3048936,6322.584112500001,Physaria kingii,113.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=80337,,,,Flowering Plants - Dicots,G5,,"United States: AZ, CA, ID, NV, OR, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.843950/Physaria_kingii,None,0.0,1.0,Neutral,0.017872439178245884
2323,3049200,15932.9119635,Physaria chambersii,73.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=38108,2B.3,S2S3,None,Flowering Plants - Dicots,G5,,"United States: AZ, CA, NV, OR, UT",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154795/Physaria_chambersii,None,1.0,1.0,Rare,0.0045817111251999915
2324,3049300,44258.088787500004,Phoenicaulis cheiranthoides,101.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=37877,,,,Flowering Plants - Dicots,G4,,"United States: CA, ID, NV, OR, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.138516/Phoenicaulis_cheiranthoides,None,0.0,1.0,Neutral,0.0022820687193461876
2325,3049405,505.806729,Draba pterosperma,10.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23410,4.3,S3,None,Flowering Plants - Dicots,G3,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.149656/Draba_pterosperma,None,1.0,1.0,Rare,0.01977039732106846
2326,3049443,1517.4201870000002,Draba aureola,41.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23311,1B.3,S2,None,Flowering Plants - Dicots,G4,,"United States: CA, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154921/Draba_aureola,None,1.0,1.0,Rare,0.027019543005460223
2327,3049478,1770.3235515000001,Draba sierrae,15.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23423,1B.3,S3,None,Flowering Plants - Dicots,G3,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.144648/Draba_sierrae,None,1.0,1.0,Rare,0.008473027423315052
2328,3049497,6322.584112500001,Draba breweri,54.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23317,,,,Flowering Plants - Dicots,G3,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.144397/Draba_breweri,None,0.0,1.0,Neutral,0.008540811642701573
2329,3049522,36165.1811235,Draba albertina,91.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23291,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, NT, YT
United States: AK, AZ, CA, CO, ID, MT, NM, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.1011192/Draba_albertina,None,0.0,1.0,Neutral,0.002516232386317804
2330,3049599,10116.13458,Draba praealta,29.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23407,2B.3,S3,None,Flowering Plants - Dicots,G5,,"Canada: AB, BC, NT, YT
United States: AK, CA, ID, MT, NV, OR, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.136362/Draba_praealta,None,1.0,1.0,Rare,0.0028667076115549265
2331,3049649,505.806729,Draba sharsmithii,12.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23421,1B.3,S2,None,Flowering Plants - Dicots,G2,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135432/Draba_sharsmithii,None,1.0,1.0,Rare,0.02372447678528215
2332,3049650,252.9033645,Draba incrassata,9.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23361,1B.3,S2S3,None,Flowering Plants - Dicots,G3,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.134893/Draba_incrassata,None,1.0,1.0,Rare,0.03558671517792322
2333,3049740,1011.613458,Draba carnosula,21.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23322,1B.3,S2,None,Flowering Plants - Dicots,G2,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154362/Draba_carnosula,None,1.0,1.0,Rare,0.020758917187121882
2334,3049888,758.7100935000001,Draba monoensis,7.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23378,1B.2,S2,None,Flowering Plants - Dicots,G2,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.160922/Draba_monoensis,None,1.0,1.0,Rare,0.009226185416498613
2335,3049889,36670.9878525,Draba cana,166.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23319,2B.3,S2,None,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, MB, NB, NT, ON, QC, SK, YT
United States: AK, CA, CO, ID, ME, MI, MN, MT, NH, NM, NV, SD, UT, VT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154105/Draba_cana,None,1.0,1.0,Rare,0.004526739248686019
2336,3049922,758.7100935000001,Draba californica,12.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23318,4.2,S3,None,Flowering Plants - Dicots,G3,,"United States: CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.144647/Draba_californica,None,1.0,1.0,Rare,0.015816317856854764
2337,3049962,1517.4201870000002,Draba subumbellata,6.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23439,4.3,S3,None,Flowering Plants - Dicots,G3,,"United States: CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.140008/Draba_subumbellata,None,1.0,1.0,Rare,0.003954079464213691
2338,3049963,23267.109534,Draba lonchocarpa,125.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23370,2B.3,S1,None,Flowering Plants - Dicots,G5,,"Canada: AB, BC, NT, YT
United States: AK, CA, CO, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.961042/Draba_lonchocarpa,None,1.0,1.0,Rare,0.005372390576377299
2339,3049989,28578.0801885,Draba oligosperma,191.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23389,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, NT, NU, YT
United States: AK, CA, CO, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135385/Draba_oligosperma,None,0.0,1.0,Neutral,0.006683444050131107
2340,3049993,1011.613458,Draba cruciata,15.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23331,1B.3,S3,None,Flowering Plants - Dicots,G3,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.157410/Draba_cruciata,None,1.0,1.0,Rare,0.014827797990801344
2341,3050097,3793.5504675,Draba howellii,21.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23353,4.3,S4,None,Flowering Plants - Dicots,G4,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.157520/Draba_howellii,None,1.0,1.0,Rare,0.005535711249899169
2342,3050269,1011.613458,Draba asterophora,55.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23307,,,,Flowering Plants - Dicots,G2,,"United States: CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135656/Draba_asterophora,None,0.0,1.0,Neutral,0.05436859263293826
2343,3050289,2781.9370095,Draba corrugata,35.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23325,,,,Flowering Plants - Dicots,G2,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.148203/Draba_corrugata,None,0.0,1.0,Neutral,0.01258116193158902
2344,3050306,5816.7773835,Draba lemmonii,35.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23368,,,,Flowering Plants - Dicots,G4,,"United States: CA, NV, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154982/Draba_lemmonii,None,0.0,1.0,Neutral,0.006017077445542575
2345,3050312,8092.907664,Draba densifolia,87.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23336,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, YT
United States: AK, CA, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.159845/Draba_densifolia,None,0.0,1.0,Neutral,0.010750153543330974
2346,3050498,43499.378694,Tropidocarpum gracile,97.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=47412,,,,Flowering Plants - Dicots,G5,,"United States: CA, MA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133579/Tropidocarpum_gracile,None,0.0,1.0,Neutral,0.0022299169071437683
2347,3050506,758.7100935000001,Tropidocarpum capparideum,32.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=47411,1B.1,S1,None,Flowering Plants - Dicots,G1,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.144396/Tropidocarpum_capparideum,None,1.0,1.0,Rare,0.042176847618279376
2348,3050507,252.9033645,Tropidocarpum californicum,9.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=82450,1B.1,S1,None,Flowering Plants - Dicots,G1,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133363/Tropidocarpum_californicum,None,1.0,1.0,Rare,0.03558671517792322
2349,3050595,598622.2637715,Hirschfeldia incana,3197.0,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=28295,,,,Flowering Plants - Dicots,GNR,,"United States: CA, HI, NV, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.157509/Hirschfeldia_incana,Moderate,0.0,0.0,Weeds,0.005340596555594074
2350,4272728,252.9033645,Hirschfeldia incana,3197.0,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=28295,,,,Flowering Plants - Dicots,GNR,,"United States: CA, HI, NV, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.157509/Hirschfeldia_incana,Moderate,0.0,0.0,Weeds,12.641192047091172
2351,3051409,1264.5168225,Thysanocarpus conchuliferus,26.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=46551,1B.2,S2?,None,Flowering Plants - Dicots,G2,Endangered,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129427/Thysanocarpus_conchuliferus,None,1.0,1.0,Rare,0.020561213213911196
2352,3051410,45775.5089745,Thysanocarpus laciniatus,75.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=46555,,,,Flowering Plants - Dicots,G5,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154178/Thysanocarpus_laciniatus,None,0.0,1.0,Neutral,0.001638430717215618
2353,3051417,110012.9635575,Thysanocarpus curvipes,246.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=46552,,,,Flowering Plants - Dicots,G4,,"Canada: BC
United States: AZ, CA, ID, NM, NV, OR, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.149588/Thysanocarpus_curvipes,None,0.0,1.0,Neutral,0.0022361001107967086
2354,3051425,12898.071589500001,Thysanocarpus radians,21.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=46556,,,,Flowering Plants - Dicots,G5,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155195/Thysanocarpus_radians,None,0.0,1.0,Neutral,0.0016281503676174023
2355,3053168,2223526.380684,Rorippa palustris,3920.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=41593,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, PE, QC, SK, YT
United States: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.156974/Rorippa_palustris,None,0.0,1.0,Neutral,0.0017629653662099263
2356,7917031,1264.5168225,Rorippa palustris,3920.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=41593,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, PE, QC, SK, YT
United States: AK, AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NV, NY, OH, OK, OR, PA, RI, SC, SD, TN, TX, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.156974/Rorippa_palustris,None,0.0,1.0,Neutral,3.0999982999435343
2357,3053227,6828.3908415000005,Rorippa tenerrima,29.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=41605,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, SK
United States: CO, ID, IL, MO, MT, ND, NE, NM, NV, OR, SD, TX, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.145592/Rorippa_tenerrima,None,0.0,1.0,Neutral,0.004246974239340631
2358,3053261,11633.554767,Rorippa sphaerocarpa,23.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=41601,,,,Flowering Plants - Dicots,G5,,"United States: AZ, CA, CO, NM, NV, TX, UT, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.143325/Rorippa_sphaerocarpa,None,0.0,1.0,Neutral,0.001977039732106846
2359,3053264,60443.9041155,Rorippa curvisiliqua,179.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=41580,,,,Flowering Plants - Dicots,G5,,"Canada: BC, NB, SK
United States: AK, AZ, CA, ID, MT, NV, OR, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.148046/Rorippa_curvisiliqua,None,0.0,1.0,Neutral,0.002961423531775108
2360,3053317,11127.748038,Rorippa curvipes,107.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=41579,,,,Flowering Plants - Dicots,G5,,"Canada: AB, BC, ON, SK
United States: AR, AZ, CA, CO, ID, IL, KS, MI, MN, MO, MT, ND, NE, NM, NV, OR, SD, TX, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.943411/Rorippa_curvipes,None,0.0,1.0,Neutral,0.00961560233342875
2361,3053466,1011.613458,Rorippa subumbellata,50.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=41603,1B.1,S1,CE,Flowering Plants - Dicots,G1,,"United States: CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153949/Rorippa_subumbellata,None,1.0,1.0,Rare,0.049425993302671146
2362,3053500,48557.445984000005,Rorippa sinuata,153.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=41600,,,,Flowering Plants - Dicots,G5,,"Canada: AB, SK
United States: AR, AZ, CA, CO, IA, ID, IL, KS, KY, LA, MD, MN, MO, MT, ND, NE, NM, NV, OK, OR, SD, TX, UT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.146594/Rorippa_sinuata,None,0.0,1.0,Neutral,0.003150907073045285
2363,3053541,2529.033645,Dithyrea maritima,117.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23181,1B.1,S1,CT,Flowering Plants - Dicots,G1,,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.140552/Dithyrea_maritima,None,1.0,1.0,Rare,0.046262729731300196
2364,3053543,46534.219068,Dithyrea californica,97.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=23180,,,,Flowering Plants - Dicots,G3,,"United States: AZ, CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.142669/Dithyrea_californica,None,0.0,1.0,Neutral,0.0020844875436343917
2365,3053576,6828.3908415000005,Thelypodium milleflorum,12.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=46365,2B.2,S3?,None,Flowering Plants - Dicots,G5,,"Canada: BC
United States: CA, ID, NV, OR, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.135948/Thelypodium_milleflorum,None,1.0,1.0,Rare,0.0017573686507616406
2366,3053584,3793.5504675,Thelypodium brachycarpum,18.0,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=46354,4.2,S3,None,Flowering Plants - Dicots,G3,,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.144029/Thelypodium_brachycarpum,None,1.0,1.0,Rare,0.00474489535705643
