accepted,Scientific Name,Accepted Name,Jepson Common Name,Status,Jepson Link,CNPS Common Name,Family,Lifeform,CRPR,SRank,CESA,NatureServe Common Name,Species Group,NatureServe Global Rank,NatureServe Rounded Global Rank,U.S. Endangered Species Act Status,Distribution,View on NatureServe Explorer,searchName,genbank,seqs
1,Carex rossii,Carex rossii,Ross' Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17785,NA,NA,NA,NA,NA,NA,Short Sedge,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, MB, NT, ON, SK, YT
United States: AK, AZ, CA, CO, ID, MI, MN, MT, ND, NE, NM, NV, OR, SD, UT, WA, WI, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.128461/Carex_rossii,Carex rossii,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+rossii%22%5BOrganism%5D+OR+%22Carex+rossii%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,28
1,Carex saliniformis,Carex saliniformis,Deceiving Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17477,deceiving sedge,Cyperaceae,perennial rhizomatous herb,1B.2,S2,None,Santa Cruz Sedge,Flowering Plants - Monocots,G2,G2,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155749/Carex_saliniformis,Carex saliniformis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+saliniformis%22%5BOrganism%5D+OR+%22Carex+saliniformis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Carex sartwelliana,Carex sartwelliana,Sartwell'S Or Yosemite Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17800,NA,NA,NA,NA,NA,NA,Yosemite Sedge,Flowering Plants - Monocots,G3?,G3,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.131814/Carex_sartwelliana,Carex sartwelliana,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+sartwelliana%22%5BOrganism%5D+OR+%22Carex+sartwelliana%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,8
1,Carex scabriuscula,Carex scabriuscula,Siskiyou Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17444,Siskiyou sedge,Cyperaceae,perennial rhizomatous herb,4.3,S4,None,Cascade Sedge,Flowering Plants - Monocots,G3G4,G3,NA,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.152285/Carex_scabriuscula,Carex scabriuscula,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+scabriuscula%22%5BOrganism%5D+OR+%22Carex+scabriuscula%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,5
1,Carex schottii,Carex schottii,Schott'S Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17814,NA,NA,NA,NA,NA,NA,Schott's Sedge,Flowering Plants - Monocots,G4,G4,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.130283/Carex_schottii,Carex schottii,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+schottii%22%5BOrganism%5D+OR+%22Carex+schottii%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,12
1,Carex scoparia var. scoparia,Carex scoparia var. scoparia,Pointed Broomsedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=55888,NA,NA,NA,NA,NA,NA,Broom Sedge,Flowering Plants - Monocots,G5T5,T5,NA,"Canada: AB, BC, MB, NB, NF, NS, ON, PE, QC, SK
United States: AL, AR, AZ, CA, CO, CT, DC, DE, FL, GA, IA, ID, IL, IN, KS, KY, LA, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NY, OH, OR, PA, RI, SC, SD, TN, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.157316/Carex_scoparia_var_scoparia,Carex scoparia * scoparia,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+scoparia+var.+scoparia%22%5BOrganism%5D+OR+%22Carex+scoparia+var.+scoparia%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,5
1,Carex scopulorum var. bracteosa,Carex scopulorum var. bracteosa,Mountain Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=55892,NA,NA,NA,NA,NA,NA,Holm's Rocky Mountain Sedge,Flowering Plants - Monocots,G5T3T5,T4,NA,"Canada: AB, BC
United States: CA, CO, ID, MT, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.153944/Carex_scopulorum_var_bracteosa,Carex scopulorum * bracteosa,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+scopulorum+var.+bracteosa%22%5BOrganism%5D+OR+%22Carex+scopulorum+var.+bracteosa%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,16
1,Carex senta,Carex senta,Western Rough Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17827,NA,NA,NA,NA,NA,NA,Western Rough Sedge,Flowering Plants - Monocots,G5,G5,NA,"United States: AZ, CA, NM",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.145402/Carex_senta,Carex senta,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+senta%22%5BOrganism%5D+OR+%22Carex+senta%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,18
1,Carex serpenticola,Carex serpenticola,Serpentine Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=79435,serpentine sedge,Cyperaceae,perennial rhizomatous herb,2B.3,S3,None,Serpentine Sedge,Flowering Plants - Monocots,G4,G4,NA,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.130269/Carex_serpenticola,Carex serpenticola,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+serpenticola%22%5BOrganism%5D+OR+%22Carex+serpenticola%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,9
1,Carex serratodens,Carex serratodens,Saw-Toothed Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17829,NA,NA,NA,NA,NA,NA,Sawtooth Sedge,Flowering Plants - Monocots,G5,G5,NA,"United States: AZ, CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.143301/Carex_serratodens,Carex serratodens,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+serratodens%22%5BOrganism%5D+OR+%22Carex+serratodens%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,13
1,Carex sheldonii,Carex sheldonii,Sheldon'S Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17831,Sheldon's sedge,Cyperaceae,perennial rhizomatous herb,2B.2,S2,None,Sheldon's Sedge,Flowering Plants - Monocots,G4,G4,NA,"United States: CA, ID, NV, OR, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.128459/Carex_sheldonii,Carex sheldonii,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+sheldonii%22%5BOrganism%5D+OR+%22Carex+sheldonii%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,5
1,Carex simulata,Carex simulata,Short-Beaked Or Analog Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17834,NA,NA,NA,NA,NA,NA,Copycat Sedge,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, SK
United States: AZ, CA, CO, ID, MT, ND, NE, NM, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.158456/Carex_simulata,Carex simulata,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+simulata%22%5BOrganism%5D+OR+%22Carex+simulata%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,11
1,Carex specifica,Carex specifica,Narrow-Fruited Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17838,NA,NA,NA,NA,NA,NA,Narrow-fruit Sedge,Flowering Plants - Monocots,G5,G5,NA,"United States: CA, NV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.146758/Carex_specifica,Carex specifica,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+specifica%22%5BOrganism%5D+OR+%22Carex+specifica%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,10
1,Carex spectabilis,Carex spectabilis,Showy Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17839,NA,NA,NA,NA,NA,NA,Northwestern Showy Sedge,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, YT
United States: AK, CA, ID, MT, OR, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155750/Carex_spectabilis,Carex spectabilis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+spectabilis%22%5BOrganism%5D+OR+%22Carex+spectabilis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,25
1,Carex spissa,Carex spissa,San Diego Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17845,NA,NA,NA,NA,NA,NA,San Diego Sedge,Flowering Plants - Monocots,G4,G4,NA,"United States: CA, NM",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129809/Carex_spissa,Carex spissa,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+spissa%22%5BOrganism%5D+OR+%22Carex+spissa%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,7
1,Carex stipata var. stipata,Carex stipata var. stipata,Awl-Fruited Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=55906,NA,NA,NA,NA,NA,NA,Stalk-grain Sedge,Flowering Plants - Monocots,G5T5,T5,NA,"Canada: AB, BC, LB, MB, NB, NF, NS, ON, PE, QC, SK
United States: AK, AL, AZ, CA, CO, CT, DC, DE, GA, IA, ID, IL, IN, KS, KY, MA, MD, ME, MI, MN, MO, MS, MT, NC, ND, NE, NH, NJ, NM, NY, OH, OK, OR, PA, RI, SC, SD, TN, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.144155/Carex_stipata_var_stipata,Carex stipata * stipata,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+stipata+var.+stipata%22%5BOrganism%5D+OR+%22Carex+stipata+var.+stipata%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,10
1,Carex straminiformis,Carex straminiformis,Mount Shasta Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17857,NA,NA,NA,NA,NA,NA,Mt. Shasta Sedge,Flowering Plants - Monocots,G5,G5,NA,"United States: CA, ID, NV, OR, UT, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.154652/Carex_straminiformis,Carex straminiformis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+straminiformis%22%5BOrganism%5D+OR+%22Carex+straminiformis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,17
1,Carex subbracteata,Carex subbracteata,Small-Bracted Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17866,NA,NA,NA,NA,NA,NA,Small-bract Sedge,Flowering Plants - Monocots,G5,G5,NA,"Canada: BC
United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.133275/Carex_subbracteata,Carex subbracteata,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+subbracteata%22%5BOrganism%5D+OR+%22Carex+subbracteata%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,9
1,Carex subfusca,Carex subfusca,Rusty Or Pale Broomsedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17597,NA,NA,NA,NA,NA,NA,Rusty Sedge,Flowering Plants - Monocots,G5,G5,NA,"United States: AZ, CA, CO, HI, ID, NM, NV, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155375/Carex_subfusca,Carex subfusca,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+subfusca%22%5BOrganism%5D+OR+%22Carex+subfusca%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,26
1,Carex subnigricans,Carex subnigricans,Dark Mountain Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17871,NA,NA,NA,NA,NA,NA,Dark Alpine Sedge,Flowering Plants - Monocots,G5,G5,NA,"United States: CA, ID, NV, OR, UT, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.145401/Carex_subnigricans,Carex subnigricans,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+subnigricans%22%5BOrganism%5D+OR+%22Carex+subnigricans%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,5
1,Carex tahoensis,Carex tahoensis,Tahoe Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17884,Tahoe sedge,Cyperaceae,perennial rhizomatous herb,4.3,S4,None,Lake Tahoe Sedge,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, YT
United States: AK, AZ, CA, CO, ID, MT, NM, OR, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155748/Carex_tahoensis,Carex tahoensis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+tahoensis%22%5BOrganism%5D+OR+%22Carex+tahoensis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,10
1,Carex texensis,Carex texensis,Texas Sedge,Naturalized,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17891,NA,NA,NA,NA,NA,NA,Texas Sedge,Flowering Plants - Monocots,G5,G5,NA,"United States: AL, AR, CA, DC, DE, GA, IL, IN, KS, KY, LA, MD, MO, MS, NC, NE, NJ, OH, OK, PA, SC, TN, TX, VA, WV",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.131816/Carex_texensis,Carex texensis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+texensis%22%5BOrganism%5D+OR+%22Carex+texensis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,9
1,Carex tiogana,Carex tiogana,Tioga Pass Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=76555,Tioga Pass sedge,Cyperaceae,perennial herb,1B.3,S1,None,Tioga Pass Sedge,Flowering Plants - Monocots,G1Q,G1,NA,"United States: CA, OR",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.155483/Carex_tiogana,Carex tiogana,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+tiogana%22%5BOrganism%5D+OR+%22Carex+tiogana%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,0
1,Carex tompkinsii,Carex tompkinsii,Tompkins' Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17896,Tompkins' sedge,Cyperaceae,perennial rhizomatous herb,4.3,S3S4,CR,Thompkins' Sedge,Flowering Plants - Monocots,G3G4,G3,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.146697/Carex_tompkinsii,Carex tompkinsii,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+tompkinsii%22%5BOrganism%5D+OR+%22Carex+tompkinsii%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,3
1,Carex triquetra,Carex triquetra,Trigonous Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17905,NA,NA,NA,NA,NA,NA,Triangular-fruit Sedge,Flowering Plants - Monocots,G4,G4,NA,United States: CA,https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129744/Carex_triquetra,Carex triquetra,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+triquetra%22%5BOrganism%5D+OR+%22Carex+triquetra%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,5
1,Carex tumulicola,Carex tumulicola,Foothill Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17908,NA,NA,NA,NA,NA,NA,Foot-hill Sedge,Flowering Plants - Monocots,G4,G4,NA,"Canada: BC
United States: CA, ID, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.143303/Carex_tumulicola,Carex tumulicola,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+tumulicola%22%5BOrganism%5D+OR+%22Carex+tumulicola%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,14
1,Carex unilateralis,Carex unilateralis,One-Sided Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17915,NA,NA,NA,NA,NA,NA,One-sided Sedge,Flowering Plants - Monocots,G5,G5,NA,"Canada: BC
United States: CA, ID, OR, WA",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.158135/Carex_unilateralis,Carex unilateralis,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+unilateralis%22%5BOrganism%5D+OR+%22Carex+unilateralis%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,13
1,Carex utriculata,Carex utriculata,Southern Beaked Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17917,NA,NA,NA,NA,NA,NA,Beaked Sedge,Flowering Plants - Monocots,G5,G5,NA,"Canada: AB, BC, LB, MB, NB, NF, NS, NT, NU, ON, PE, QC, SK, YT
United States: AK, AZ, CA, CO, CT, DC, DE, IA, ID, IN, MA, MD, ME, MI, MN, MT, NC, NE, NH, NJ, NM, NY, OH, OR, PA, RI, SD, TN, UT, VA, VT, WA, WI, WV, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.157731/Carex_utriculata,Carex utriculata,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+utriculata%22%5BOrganism%5D+OR+%22Carex+utriculata%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,22
1,Carex vallicola,Carex vallicola,Western Valley Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17921,western valley sedge,Cyperaceae,perennial rhizomatous herb,2B.3,S2,None,Valley Sedge,Flowering Plants - Monocots,G5,G5,NA,"Canada: BC
United States: AZ, CA, CO, ID, MT, NM, NV, OR, SD, UT, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.129807/Carex_vallicola,Carex vallicola,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+vallicola%22%5BOrganism%5D+OR+%22Carex+vallicola%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,13
1,Carex vernacula,Carex vernacula,Foetid Sedge,Native,https://ucjeps.berkeley.edu/eflora/eflora_display.php?tid=17925,NA,NA,NA,NA,NA,NA,Native Sedge,Flowering Plants - Monocots,G5,G5,NA,"United States: CA, CO, NV, OR, WA, WY",https://explorer.natureserve.org/Taxon/ELEMENT_GLOBAL.2.145887/Carex_vernacula,Carex vernacula,https://www.ncbi.nlm.nih.gov/nuccore/?term=(%22Carex+vernacula%22%5BOrganism%5D+OR+%22Carex+vernacula%22%5BAll+Fields%5D)+AND+plants%5Bfilter%5D,12
